id;MEGNEVEZES;MERTEKEGYSEG;sorszam;MEGNEVEZES2;TARTOMANYLEIRAS;kapcsolat
1012;Egészséges - kock.tény, de nem beteg - beteg besorolás;NULL;1;nem beteg, nincs kockázati tényezője;;
1012;Egészséges - kock.tény, de nem beteg - beteg besorolás;NULL;2;nem beteg, van kockázati tényezője;;
1012;Egészséges - kock.tény, de nem beteg - beteg besorolás;NULL;3;beteg, nincs kockázati tényezője;;
1012;Egészséges - kock.tény, de nem beteg - beteg besorolás;NULL;4;beteg, van kockázati tényezője;;
1014;Kockázati tényezok darabszáma;db;0;nem kiértékelhető;;
1014;Kockázati tényezok darabszáma;db;1;darab;;
1015;Kardiovaszkuláris konszenzus besorolás;NULL;1;Igen nagy kockázatú kategória;NULL;
1015;Kardiovaszkuláris konszenzus besorolás;NULL;2;Nagy kockázatú kategória;NULL;
1015;Kardiovaszkuláris konszenzus besorolás;NULL;3;Kardiovaszkuláris (CV) tünetektől mentes, nagy kockázatú állapot;NULL;
1015;Kardiovaszkuláris konszenzus besorolás;NULL;4;Közepes kockázat;NULL;
1015;Kardiovaszkuláris konszenzus besorolás;NULL;5;Normál / nem besorolható kockázati kategória;NULL;
1016;Kardiovaszkuláris kockázati besorolás (III. Konszenzus konf.);NULL;0;nem kiértékelhető;;
1016;Kardiovaszkuláris kockázati besorolás (III. Konszenzus konf.);NULL;1;átlagos rizikójú állapot;;
1016;Kardiovaszkuláris kockázati besorolás (III. Konszenzus konf.);NULL;2;igen nagy kockázat;;
1016;Kardiovaszkuláris kockázati besorolás (III. Konszenzus konf.);NULL;3;nagy kockázat;;
1016;Kardiovaszkuláris kockázati besorolás (III. Konszenzus konf.);NULL;4;közepes kockázat(3);;
1016;Kardiovaszkuláris kockázati besorolás (III. Konszenzus konf.);NULL;5;közepes kockázat(2);;
1016;Kardiovaszkuláris kockázati besorolás (III. Konszenzus konf.);NULL;6;közepes kockázat(1);;
1016;Kardiovaszkuláris kockázati besorolás (III. Konszenzus konf.);NULL;7;kis kockázat(3);;
1016;Kardiovaszkuláris kockázati besorolás (III. Konszenzus konf.);NULL;8;kis kockázat(2);;
1016;Kardiovaszkuláris kockázati besorolás (III. Konszenzus konf.);NULL;9;kis kockázat(1);;
1016;Kardiovaszkuláris kockázati besorolás (III. Konszenzus konf.);NULL;10;minden más eset;;
1017;Kardiovaszkuláris kockázati szorzó;NULL;0;1 (nincs módosító szorzó);;
1018;Vérnyomás és összkoleszterin besorolás;NULL;0;nem értelmezhető;;
1018;Vérnyomás és összkoleszterin besorolás;NULL;1;"em. vérnyomás; em koleszterinszint";;
1018;Vérnyomás és összkoleszterin besorolás;NULL;2;"norm vérnyomás; norm koleszterinszint";;
1018;Vérnyomás és összkoleszterin besorolás;NULL;3;"norm vérnyomás; em. koleszterinszint";;
1018;Vérnyomás és összkoleszterin besorolás;NULL;4;"em. vérnyomás; norm. koleszterinszint";;
1019;Haskörfogat besorolásai;NULL;0;Nem besorolható;;
1019;Haskörfogat besorolásai;NULL;1;normális;"no:<80; ffi:<94";
1019;Haskörfogat besorolásai;NULL;2;enyhén emelkedett;"no:80-88; ffi: 94-102";
1019;Haskörfogat besorolásai;NULL;3;jelentősen emelkedett;"no:88-102; ffi: 102-110";
1019;Haskörfogat besorolásai;NULL;4;nagyon jelentősen emelkedett;"no:102<; ffi: 110<";
1020;HDL besorolás;NULL;0;nem kiértékelhető;nincs HDL szint vagy nincs megadva a neme;
1020;HDL besorolás;NULL;1;normális;Férfiaknak>=1.0, Nőknek>=1.3 (mmol/l);
1020;HDL besorolás;NULL;2;csökkent;Férfiaknak<1.0, Nőknek<1.3 (mmol/l);
1021;Prevenciós célcsoportok besorolása;NULL;0;nem kiértékelhető;;
1021;Prevenciós célcsoportok besorolása;NULL;1;Tercier prevenciós csoport;;
1021;Prevenciós célcsoportok besorolása;NULL;2;Szekunder prevenciós csoport;;
1021;Prevenciós célcsoportok besorolása;NULL;3;Primer prevenciós csoport;;
1021;Prevenciós célcsoportok besorolása;NULL;4;rizikó mentes csoport;;
1022;Metabolikus szindr. kockázati paraméterek száma;db;-1;nem kiértékelhető;;
1022;Metabolikus szindr. kockázati paraméterek száma;db;0;darabszám;;
1023;A bevitt értékek alapján számítható összetett anyagcserezavar bet.?;NULL;0;nem kiértékelhető;;
1023;A bevitt értékek alapján számítható összetett anyagcserezavar bet.?;NULL;1;nincs anyagcserezavar kockázat, normális haskörfogat;;
1023;A bevitt értékek alapján számítható összetett anyagcserezavar bet.?;NULL;2;nincs anyagcserezavar kockázat, enyhén emelk. haskörfogat;;
1023;A bevitt értékek alapján számítható összetett anyagcserezavar bet.?;NULL;3;nincs anyagcserezavar kockázat, erősen emelk. haskörfogat;;
1023;A bevitt értékek alapján számítható összetett anyagcserezavar bet.?;NULL;4;1 db anyagcserezavar kockázati tény., normális haskörfogat;;
1023;A bevitt értékek alapján számítható összetett anyagcserezavar bet.?;NULL;5;1 db anyagcserezavar kockázati tény., enyhén em. haskörfogat;;
1023;A bevitt értékek alapján számítható összetett anyagcserezavar bet.?;NULL;6;1 db anyagcserezavar kockázati tény., erősen em. haskörfogat;;
1023;A bevitt értékek alapján számítható összetett anyagcserezavar bet.?;NULL;7;2 vagy több anyagcserezavar kockázati tény., normális haskörfogat;;
1023;A bevitt értékek alapján számítható összetett anyagcserezavar bet.?;NULL;8;2 vagy több anyagcserezavar kockázati tény., enyhén em. haskörfogat;;
1023;A bevitt értékek alapján számítható összetett anyagcserezavar bet.?;NULL;9;2 vagy több anyagcserezavar kockázati tény., erősen em. haskörfogat;;
1024;Koleszterinszint besorolás;NULL;0;nem besorolható;;
1024;Koleszterinszint besorolás;NULL;1;normális;<5.2;
1024;Koleszterinszint besorolás;NULL;2;emelkedett;5.2<= és <8;
1024;Koleszterinszint besorolás;NULL;3;nagyon erősen emelkedett;8<=;
1025;Testtömegindex (BMI) besorolás;NULL;0;Nem besorolható;;
1025;Testtömegindex (BMI) besorolás;NULL;1;normális;25 kg/m2 alatti;
1025;Testtömegindex (BMI) besorolás;NULL;2;emelkedett;25 - 30 kg/m2 között;
1025;Testtömegindex (BMI) besorolás;NULL;3;erősen emelkedett;30 - 40 kg/m2 közötti;
1025;Testtömegindex (BMI) besorolás;NULL;4;nagyon erősen emelkedett;40 kg/m2 feletti;
1026;Triglicerid besorolás;NULL;0;nem besorolható;;
1026;Triglicerid besorolás;NULL;1;normális;1.7 alatti;
1026;Triglicerid besorolás;NULL;2;emelkedett;1.7 feletti;
1027;LDL besorolás;NULL;0;nem besorolható;;
1027;LDL besorolás;NULL;1;normális;2.5 alatti;
1027;LDL besorolás;NULL;2;emelkedett;2.5 feletti;
1028;Vérnyomás besorolás (MAESZ);NULL;0;Nem besorolható;;
1028;Vérnyomás besorolás (MAESZ);NULL;1;normális;<130/85;
1028;Vérnyomás besorolás (MAESZ);NULL;2;emelkedett-normális;130/85<= és <140/90;
1028;Vérnyomás besorolás (MAESZ);NULL;3;hypertonia I.;140/90<= és <160/100;
1028;Vérnyomás besorolás (MAESZ);NULL;4;hypertonia II.;160/100<= és <180/110;
1028;Vérnyomás besorolás (MAESZ);NULL;5;hypertonia III.;180/110<=;
1029;Izolált systolés hypertonia?;NULL;-1;nem kiértékelhető;NULL;
1029;Izolált systolés hypertonia?;NULL;0;nincs;syst<140 vagy 90<=diast;
1029;Izolált systolés hypertonia?;NULL;1;van;140<=syst és diast<90;
1030;EuroScore besorolás (-3-5-10-);NULL;0;nem besorolható;;
1030;EuroScore besorolás (-3-5-10-);NULL;1;kis rizikó;<3%;
1030;EuroScore besorolás (-3-5-10-);NULL;2;közepes rizikó;3-4%;
1030;EuroScore besorolás (-3-5-10-);NULL;3;nagy rizikó;5-9%;
1030;EuroScore besorolás (-3-5-10-);NULL;4;igen nagy rizikó;10%<=;
1031;Módosított EuroScore kockázat;NULL;-1;nem kiértékelhető;;
1031;Módosított EuroScore kockázat;NULL;1;módosított szorzó;;
1032;Módosított Framingham kockázat;NULL;-1;nem kiértékelhető;;
1032;Módosított Framingham kockázat;NULL;1;módosított szorzó;;
1033;Konszenzus főcsoportosítás;NULL;0;nem kiértékelhető;;
1033;Konszenzus főcsoportosítás;NULL;1;kockázat mentes;;
1033;Konszenzus főcsoportosítás;NULL;2;kis kockázat;;
1033;Konszenzus főcsoportosítás;NULL;3;közepes kockázat;;
1033;Konszenzus főcsoportosítás;NULL;4;nagy kockázat;;
1034;Éhomi vércukorszint;mmol/l;-1;Nem definiált;;
1034;Éhomi vércukorszint;mmol/l;0;Éhgyomri vércukorszint;NULL;
1035;Étkezés utáni vércukorszint;mmol/l;-1;Nem definiált;;
1035;Étkezés utáni vércukorszint;mmol/l;0;étkezés utáni;NULL;
1036;Hipertónia betegség/m.érték besorolás;NULL;0;nem kiértékelhető;;
1036;Hipertónia betegség/m.érték besorolás;NULL;1;mért érték nem magas, hyp. nem megállapított, gyógysz. nem szed;;
1036;Hipertónia betegség/m.érték besorolás;NULL;2;mért érték nem magas, hyp. van, gyógysz. nem szed;;
1036;Hipertónia betegség/m.érték besorolás;NULL;3;mért érték nem magas, hyp. van, gyógysz. szed;;
1036;Hipertónia betegség/m.érték besorolás;NULL;4;mért érték magas, hyp. nem megállapított, gyógysz. nem szed;;
1036;Hipertónia betegség/m.érték besorolás;NULL;5;mért érték magas, hyp. van, gyógysz. nem szed;;
1036;Hipertónia betegség/m.érték besorolás;NULL;6;mért érték magas, hyp. van, gyógysz. szed;;
1037;lipid paraméterek besorolása;NULL;0;nincs rossz lipid paraméter;;
1037;lipid paraméterek besorolása;NULL;1;van rossz lipid paraméter;;
1037;lipid paraméterek besorolása;NULL;99;Nem kiértékelhető;;
1038;Metabolikus szindróma kimondható lenne?;NULL;0;nem;;
1038;Metabolikus szindróma kimondható lenne?;NULL;1;igen;;
1038;Metabolikus szindróma kimondható lenne?;NULL;2;nem kiértékelhető;;
1039;Szív-érbetegség / cukorbetegség /  testsúly elemzés;NULL;0;nem értelmezhető;;
1039;Szív-érbetegség / cukorbetegség /  testsúly elemzés;NULL;1;nincs szívbet., nincs cukorbet, nem túltáplált;;
1039;Szív-érbetegség / cukorbetegség /  testsúly elemzés;NULL;2;nincs szívbet., nincs cukorbet, túltáplált;;
1039;Szív-érbetegség / cukorbetegség /  testsúly elemzés;NULL;3;nincs szívbet., van cukorbet, nem túltáplált;;
1039;Szív-érbetegség / cukorbetegség /  testsúly elemzés;NULL;4;nincs szívbet., van cukorbet, túltáplált;;
1039;Szív-érbetegség / cukorbetegség /  testsúly elemzés;NULL;5;van szívbet., nincs cukorbet, nem túltáplált;;
1039;Szív-érbetegség / cukorbetegség /  testsúly elemzés;NULL;6;van szívbet., nincs cukorbet, túltáplált;;
1039;Szív-érbetegség / cukorbetegség /  testsúly elemzés;NULL;7;van szívbet., van cukorbet, nem túltáplált;;
1039;Szív-érbetegség / cukorbetegség /  testsúly elemzés;NULL;8;van szívbet., van cukorbet, túltáplált;;
1041;Rossz lipid érték / koleszterin betegség / gyógyszerszedés kapcsolata;NULL;1;mért érték nem magas, kol.bet nincs, gyógysz. nem szed;;
1041;Rossz lipid érték / koleszterin betegség / gyógyszerszedés kapcsolata;NULL;2;mért érték nem magas, kol.bet van, gyógysz. nem szed;;
1041;Rossz lipid érték / koleszterin betegség / gyógyszerszedés kapcsolata;NULL;3;mért érték nem magas, kol.bet van, gyógysz. szed;;
1041;Rossz lipid érték / koleszterin betegség / gyógyszerszedés kapcsolata;NULL;4;mért érték magas, kol.bet nincs, gyógysz. nem szed;;
1041;Rossz lipid érték / koleszterin betegség / gyógyszerszedés kapcsolata;NULL;5;mért érték magas, kol.bet van, gyógysz. nem szed;;
1041;Rossz lipid érték / koleszterin betegség / gyógyszerszedés kapcsolata;NULL;6;mért érték magas, kol.bet van, gyógysz. szed;;
1041;Rossz lipid érték / koleszterin betegség / gyógyszerszedés kapcsolata;NULL;99;nem kiértékelhető;;
1042;Betegség dohányzás kapcsolata;NULL;0;Nem besorolható;;
1042;Betegség dohányzás kapcsolata;NULL;1;van krónikus betegség és doh.;;
1042;Betegség dohányzás kapcsolata;NULL;2;van krónikus betegség és nem doh.;;
1042;Betegség dohányzás kapcsolata;NULL;3;nincs krónikus betegség és doh.;;
1042;Betegség dohányzás kapcsolata;NULL;4;nincs krónikus betegség és nem doh.;;
1043;Éhomi vércukorszint besorolás;NULL;0;Nem besorolható;;
1043;Éhomi vércukorszint besorolás;NULL;1;normális;<5,6;
1043;Éhomi vércukorszint besorolás;NULL;2;emelkedett;5.6<=;
1044;Étkezés utáni vércukorszint besorolás;NULL;0;Nem besorolható;;
1044;Étkezés utáni vércukorszint besorolás;NULL;1;normális;<8,0;
1044;Étkezés utáni vércukorszint besorolás;NULL;2;emelkedett;8,0<=;
1045;Koleszterinszint besorolása (-4.8-5-6-8-);NULL;0;nem besorolható;NULL;
1045;Koleszterinszint besorolása (-4.8-5-6-8-);NULL;1;normális;<=4.8;
1045;Koleszterinszint besorolása (-4.8-5-6-8-);NULL;2;magas-normális;4.8< <=5;
1045;Koleszterinszint besorolása (-4.8-5-6-8-);NULL;3;emelkedett;5< <=6;
1045;Koleszterinszint besorolása (-4.8-5-6-8-);NULL;4;jelentősen emelkedett;6< <=8;
1045;Koleszterinszint besorolása (-4.8-5-6-8-);NULL;5;magas;8<;
1046;Húgysav besorolás;NULL;0;nem besorolható;NULL;
1046;Húgysav besorolás;NULL;1;1. fokozat;"nő: <250; ffi:<250";
1046;Húgysav besorolás;NULL;2;2. fokozat;"nő: 250-299; ffi:250-299";
1046;Húgysav besorolás;NULL;3;3. fokozat;"nő: 300-349; ffi:300-399";
1046;Húgysav besorolás;NULL;4;kóros 1.;"nő: 350-379; ffi:400-419";
1046;Húgysav besorolás;NULL;5;kóros 2.;"nő: 380-479; ffi:420-479";
1046;Húgysav besorolás;NULL;6;Kóros 3.;"nő: 480 felett; ffi:480 felett";
1047;Haskörfogat - Metabolikus szindr paraméterek besorolás;NULL;0;nem kiértékelhető;;
1047;Haskörfogat - Metabolikus szindr paraméterek besorolás;NULL;1;"normál haskörfogat; kevés met.kockázat";;
1047;Haskörfogat - Metabolikus szindr paraméterek besorolás;NULL;2;"normál haskörfogat; sok met.kockázat";;
1047;Haskörfogat - Metabolikus szindr paraméterek besorolás;NULL;3;"enyhén emelkedett haskörfogat; kevés met.kockázat";;
1047;Haskörfogat - Metabolikus szindr paraméterek besorolás;NULL;4;"enyhén emelkedett haskörfogat; sok met.kockázat";;
1047;Haskörfogat - Metabolikus szindr paraméterek besorolás;NULL;5;"erősen emelkedett haskörfogat; kevés met.kockázat";;
1047;Haskörfogat - Metabolikus szindr paraméterek besorolás;NULL;6;"erősen emelkedett haskörfogat; sok met.kockázat";;
1048;Mért értékekb?l adódó kockázati tényezok száma;NULL;-1;nem számítható;;
1048;Mért értékekb?l adódó kockázati tényezok száma;NULL;0;darabszám;;
1049;Betegség/MS besorolás/kock.tényezok besorolása;NULL;0;nem kiszámolható;;
1049;Betegség/MS besorolás/kock.tényezok besorolása;NULL;1;nincs betegség / nincs MS / nincs kock.tény.;;
1049;Betegség/MS besorolás/kock.tényezok besorolása;NULL;2;nincs betegség / nincs MS / 1 db kock.tény.;;
1049;Betegség/MS besorolás/kock.tényezok besorolása;NULL;3;nincs betegség / nincs MS / 2 db kock.tény.;;
1049;Betegség/MS besorolás/kock.tényezok besorolása;NULL;4;nincs betegség / nincs MS / 2-nél több kock.tény.;;
1049;Betegség/MS besorolás/kock.tényezok besorolása;NULL;5;nincs betegség / van MS / nincs kock.tény.;;
1049;Betegség/MS besorolás/kock.tényezok besorolása;NULL;6;nincs betegség / van MS / 1 db kock.tény.;;
1049;Betegség/MS besorolás/kock.tényezok besorolása;NULL;7;nincs betegség / van MS / 2 db kock.tény.;;
1049;Betegség/MS besorolás/kock.tényezok besorolása;NULL;8;nincs betegség / van MS / 2-nél több kock.tény.;;
1049;Betegség/MS besorolás/kock.tényezok besorolása;NULL;9;van betegség / nincs MS / nincs kock.tény.;;
1049;Betegség/MS besorolás/kock.tényezok besorolása;NULL;10;van betegség / nincs MS / 1 db kock.tény.;;
1049;Betegség/MS besorolás/kock.tényezok besorolása;NULL;11;van betegség / nincs MS / 2 db kock.tény.;;
1049;Betegség/MS besorolás/kock.tényezok besorolása;NULL;12;van betegség / nincs MS / 2-nél több kock.tény.;;
1049;Betegség/MS besorolás/kock.tényezok besorolása;NULL;13;van betegség / van MS / nincs kock.tény.;;
1049;Betegség/MS besorolás/kock.tényezok besorolása;NULL;14;van betegség / van MS / 1 db kock.tény.;;
1049;Betegség/MS besorolás/kock.tényezok besorolása;NULL;15;van betegség / van MS / 2 db kock.tény.;;
1049;Betegség/MS besorolás/kock.tényezok besorolása;NULL;16;van betegség / van MS / 2-nél több kock.tény.;;
1050;Betegség - MS kockázati tényezok besorolása;NULL;0;nem beteg, nincs MS kockázati tényező;NULL;
1050;Betegség - MS kockázati tényezok besorolása;NULL;1;nem beteg, 1 MS kockázati tényezővel;NULL;
1050;Betegség - MS kockázati tényezok besorolása;NULL;2;nem beteg, 2 MS kockázati tényezővel;NULL;
1050;Betegség - MS kockázati tényezok besorolása;NULL;3;nem beteg, MS kimondható (3 vagy tobb kock. tény.);NULL;
1050;Betegség - MS kockázati tényezok besorolása;NULL;4;van krónikus betegsége;NULL;
1051;MS kockázati tényezok együtállása;NULL;0;nem beteg, nincs kockázati tényező;NULL;
1051;MS kockázati tényezok együtállása;NULL;1;nem beteg, csak testsúly kockázat;NULL;
1051;MS kockázati tényezok együtállása;NULL;2;nem beteg, csak lipid kockázati tényező;NULL;
1051;MS kockázati tényezok együtállása;NULL;3;nem beteg, csak vérnyomás kockázati tényező;NULL;
1051;MS kockázati tényezok együtállása;NULL;4;nem beteg, csak cukorszint kockázati tényező;NULL;
1051;MS kockázati tényezok együtállása;NULL;5;nem beteg, két MS kock. tény (testsúly, lipidek);NULL;
1051;MS kockázati tényezok együtállása;NULL;6;nem beteg, két MS kock. tény (testsúly, vérnyomás);NULL;
1051;MS kockázati tényezok együtállása;NULL;7;nem beteg, két MS kock. tény (testsúly, vércukor);NULL;
1051;MS kockázati tényezok együtállása;NULL;8;nem beteg, két MS kock. tény (lipidek, vérnyomás);NULL;
1051;MS kockázati tényezok együtállása;NULL;9;nem beteg, két MS kock. tény (lipidek, vércukor);NULL;
1051;MS kockázati tényezok együtállása;NULL;10;nem beteg, két MS kock. tény (vérnyomás, vércukor);NULL;
1051;MS kockázati tényezok együtállása;NULL;11;nem beteg, 3 MS kock. tény (testsúly, lipid, vérnyomás);NULL;
1051;MS kockázati tényezok együtállása;NULL;12;nem beteg, 3 MS kock. tény (testsúly, lipid, vércukor);NULL;
1051;MS kockázati tényezok együtállása;NULL;13;nem beteg, 3 MS kock. tény (lipid, vérnyomás, vércukor);NULL;
1051;MS kockázati tényezok együtállása;NULL;14;nem beteg, 3 MS kock. tény (testsúly, vérnyomás, vércukor);NULL;
1051;MS kockázati tényezok együtállása;NULL;15;nem beteg, 4 MS kockázati tényező;NULL;
1051;MS kockázati tényezok együtállása;NULL;16;beteg;NULL;
1052;Koleszterin kockázati tényezo együttállásai;NULL;0;nem beteg, csak a lipidszint a kockázat;NULL;
1052;Koleszterin kockázati tényezo együttállásai;NULL;1;nem beteg, lipid és testsúly kockázat;NULL;
1052;Koleszterin kockázati tényezo együttállásai;NULL;2;nem beteg, lipid és vérnyomás kockázat;NULL;
1052;Koleszterin kockázati tényezo együttállásai;NULL;3;nem beteg, lipid és vércukor kockázat;NULL;
1052;Koleszterin kockázati tényezo együttállásai;NULL;4;nem beteg, lipid, testsúly és vérnyomás kockázat;NULL;
1052;Koleszterin kockázati tényezo együttállásai;NULL;5;nem beteg, lipid, testsúly és vércukor kockázat;NULL;
1052;Koleszterin kockázati tényezo együttállásai;NULL;6;nem beteg, lipid, testsúly, vérnyomás és vércukor kockázat;NULL;
1052;Koleszterin kockázati tényezo együttállásai;NULL;7;nem beteg, a lipid szintek nem kockázati tényezők;NULL;
1052;Koleszterin kockázati tényezo együttállásai;NULL;8;beteg;NULL;
1053;Hypertóniás betegcsoportok;NULL;0;Nincs hypertónia, vérnyomás normális;NULL;
1053;Hypertóniás betegcsoportok;NULL;1;Nincs hypertónia, vérnyomás emelkedett;NULL;
1053;Hypertóniás betegcsoportok;NULL;2;Van hypertónia, vérnyomás normális;NULL;
1053;Hypertóniás betegcsoportok;NULL;3;Van hypertónia, vérnyomás emelkedett;NULL;
1053;Hypertóniás betegcsoportok;NULL;99;nem kiértékelhető;NULL;
